instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j306_10 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 36.04 
j306_10 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 56.37 
j306_10 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 67.32 
j307_1 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 1.71 
j307_1 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 2.18 
j307_1 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 2.73 
j307_2 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 1.66 
j307_2 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 3.22 
j307_2 	 7 	 2 	 65.00 	 65.00 	 0.0000 	 3.46 
j307_3 	 3 	 2 	 55.00 	 55.00 	 0.0000 	 2.84 
j307_3 	 5 	 2 	 60.00 	 60.00 	 0.0000 	 3.79 
j307_3 	 7 	 2 	 63.00 	 63.00 	 0.0000 	 3.94 
j307_4 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 3.45 
j307_4 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 4.97 
j307_4 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 16.23 
j307_5 	 3 	 2 	 58.00 	 58.00 	 0.0000 	 9.04 
j307_5 	 5 	 2 	 65.00 	 65.00 	 0.0000 	 17.91 
j307_5 	 7 	 2 	 68.00 	 68.00 	 0.0000 	 15.83 
j307_6 	 3 	 2 	 47.00 	 47.00 	 0.0000 	 1.89 
j307_6 	 5 	 2 	 52.00 	 52.00 	 0.0000 	 2.35 
j307_6 	 7 	 2 	 55.00 	 55.00 	 0.0000 	 2.69 
j307_7 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 15.30 
j307_7 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 12.00 
j307_7 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 13.22 
j307_8 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 3.80 
j307_8 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 3.11 
j307_8 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 44.50 
j307_9 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 10.14 
j307_9 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 18.75 
j307_9 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 15.36 
j307_10 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 13.30 
j307_10 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 37.13 
j307_10 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 35.81 
j308_1 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 1.12 
j308_1 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 1.70 
j308_1 	 7 	 2 	 68.00 	 68.00 	 0.0000 	 1.90 
j308_2 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.90 
j308_2 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 1.69 
j308_2 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 2.10 
j308_3 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 1.83 
j308_3 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 2.38 
j308_3 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 2.33 
j308_4 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 1.62 
j308_4 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 2.20 
j308_4 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 2.78 
j308_5 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 1.22 
j308_5 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 1.62 
j308_5 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 1.83 
j308_6 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 1.54 
j308_6 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 3.85 
j308_6 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 2.25 
j308_7 	 3 	 2 	 53.00 	 53.00 	 0.0000 	 1.33 
j308_7 	 5 	 2 	 59.00 	 59.00 	 0.0000 	 1.88 
j308_7 	 7 	 2 	 62.00 	 62.00 	 0.0000 	 3.25 
j308_8 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 1.49 
j308_8 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 2.20 
j308_8 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 2.48 
j308_9 	 3 	 2 	 51.00 	 51.00 	 0.0000 	 1.77 
j308_9 	 5 	 2 	 57.00 	 57.00 	 0.0000 	 2.20 
j308_9 	 7 	 2 	 60.00 	 60.00 	 0.0000 	 2.72 
j308_10 	 3 	 2 	 81.00 	 81.00 	 0.0000 	 1.22 
j308_10 	 5 	 2 	 89.00 	 89.00 	 0.0000 	 1.33 
j308_10 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 1.78 
j309_1 	 3 	 9 	 76.00 	 104.00 	 0.2692 	 1200.03 
j309_1 	 5 	 9 	 77.00 	 112.00 	 0.3125 	 1200.09 
j309_1 	 7 	 9 	 83.00 	 120.00 	 0.3083 	 1200.14 
j309_2 	 3 	 9 	 61.00 	 111.00 	 0.4505 	 1200.04 
j309_2 	 5 	 9 	 66.00 	 126.00 	 0.4762 	 1200.05 
j309_2 	 7 	 9 	 71.00 	 134.00 	 0.4701 	 1200.04 
j309_3 	 3 	 9 	 70.00 	 95.00 	 0.2632 	 1200.01 
j309_3 	 5 	 9 	 78.00 	 103.00 	 0.2427 	 1200.06 
j309_3 	 7 	 9 	 83.00 	 110.00 	 0.2455 	 1200.05 
j309_4 	 3 	 9 	 67.00 	 99.00 	 0.3232 	 1200.04 
j309_4 	 5 	 9 	 76.00 	 105.00 	 0.2762 	 1200.02 
j309_4 	 7 	 9 	 80.00 	 115.00 	 0.3043 	 1200.22 
j309_5 	 3 	 9 	 70.00 	 87.00 	 0.1954 	 1200.04 
j309_5 	 5 	 9 	 80.00 	 94.00 	 0.1489 	 1200.03 
j309_5 	 7 	 9 	 82.00 	 100.00 	 0.1800 	 1200.04 
j309_6 	 3 	 9 	 61.00 	 76.00 	 0.1974 	 1200.09 
j309_6 	 5 	 9 	 69.00 	 88.00 	 0.2159 	 1200.22 
j309_6 	 7 	 9 	 72.00 	 97.00 	 0.2577 	 1200.01 
j309_7 	 3 	 9 	 55.00 	 87.00 	 0.3678 	 1200.05 
j309_7 	 5 	 9 	 61.00 	 95.00 	 0.3579 	 1200.14 
j309_7 	 7 	 9 	 63.00 	 102.00 	 0.3824 	 1200.01 
j309_8 	 3 	 9 	 74.00 	 121.00 	 0.3884 	 1200.03 
j309_8 	 5 	 9 	 83.00 	 122.00 	 0.3197 	 1200.22 
j309_8 	 7 	 9 	 87.00 	 132.00 	 0.3409 	 1200.03 
j309_9 	 3 	 9 	 55.00 	 87.00 	 0.3678 	 1200.06 
j309_9 	 5 	 9 	 61.00 	 96.00 	 0.3646 	 1200.01 
j309_9 	 7 	 9 	 63.00 	 102.00 	 0.3824 	 1200.07 
j309_10 	 3 	 9 	 78.00 	 105.00 	 0.2571 	 1200.04 
j309_10 	 5 	 9 	 85.00 	 113.00 	 0.2478 	 1200.04 
j309_10 	 7 	 9 	 92.00 	 131.00 	 0.2977 	 1200.02 
j3010_1 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 14.11 
j3010_1 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 13.43 
j3010_1 	 7 	 2 	 64.00 	 64.00 	 0.0000 	 21.71 
j3010_2 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 854.33 
j3010_2 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 340.97 
j3010_2 	 7 	 2 	 83.00 	 83.00 	 0.0000 	 1057.81 
j3010_3 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 427.99 
j3010_3 	 5 	 9 	 85.00 	 86.00 	 0.0116 	 1200.04 
j3010_3 	 7 	 9 	 92.00 	 93.00 	 0.0108 	 1200.05 
j3010_4 	 3 	 9 	 72.00 	 73.00 	 0.0137 	 1200.04 
j3010_4 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 659.61 
j3010_4 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 1026.03 
j3010_5 	 3 	 2 	 54.00 	 54.00 	 0.0000 	 1026.48 
j3010_5 	 5 	 2 	 60.00 	 60.00 	 0.0000 	 841.65 
j3010_5 	 7 	 9 	 63.00 	 64.00 	 0.0156 	 1200.05 
j3010_6 	 3 	 9 	 53.00 	 59.00 	 0.1017 	 1200.04 
j3010_6 	 5 	 9 	 59.00 	 65.00 	 0.0923 	 1200.04 
j3010_6 	 7 	 9 	 62.00 	 68.00 	 0.0882 	 1200.05 
j3010_7 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 60.41 
j3010_7 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 81.69 
j3010_7 	 7 	 2 	 76.00 	 76.00 	 0.0000 	 84.72 
j3010_8 	 3 	 9 	 63.00 	 68.00 	 0.0735 	 1200.04 
j3010_8 	 5 	 9 	 71.00 	 77.00 	 0.0779 	 1200.06 
j3010_8 	 7 	 9 	 77.00 	 83.00 	 0.0723 	 1200.06 
j3010_9 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 3.21 
j3010_9 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 7.13 
j3010_9 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 11.36 
j3010_10 	 3 	 2 	 54.00 	 54.00 	 0.0000 	 256.20 
j3010_10 	 5 	 2 	 60.00 	 60.00 	 0.0000 	 164.42 
j3010_10 	 7 	 2 	 63.00 	 63.00 	 0.0000 	 444.56 
j3011_1 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 51.10 
j3011_1 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 21.57 
j3011_1 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 49.36 
j3011_2 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 19.75 
j3011_2 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 16.19 
j3011_2 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 17.37 
j3011_3 	 3 	 2 	 96.00 	 96.00 	 0.0000 	 3.14 
j3011_3 	 5 	 2 	 104.00 	 104.00 	 0.0000 	 4.24 
j3011_3 	 7 	 2 	 112.00 	 112.00 	 0.0000 	 16.29 
j3011_4 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 37.31 
j3011_4 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 41.06 
j3011_4 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 78.10 
j3011_5 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 331.96 
j3011_5 	 5 	 9 	 69.00 	 70.00 	 0.0143 	 1200.07 
j3011_5 	 7 	 9 	 74.00 	 75.00 	 0.0133 	 1200.05 
j3011_6 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 8.93 
j3011_6 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 12.78 
j3011_6 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 12.98 
j3011_7 	 3 	 2 	 49.00 	 49.00 	 0.0000 	 35.04 
j3011_7 	 5 	 2 	 54.00 	 54.00 	 0.0000 	 534.09 
j3011_7 	 7 	 2 	 55.00 	 55.00 	 0.0000 	 137.73 
j3011_8 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 11.73 
j3011_8 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 15.46 
