instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3012_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 1.57 
j3012_7 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 0.55 
j3012_7 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.83 
j3012_7 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.48 
j3012_8 	 3 	 2 	 49.00 	 49.00 	 0.0000 	 0.52 
j3012_8 	 5 	 2 	 53.00 	 53.00 	 0.0000 	 0.83 
j3012_8 	 7 	 2 	 54.00 	 54.00 	 0.0000 	 1.67 
j3012_9 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.54 
j3012_9 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 0.89 
j3012_9 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 1.48 
j3012_10 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 0.52 
j3012_10 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 0.71 
j3012_10 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 1.44 
j3013_1 	 3 	 9 	 49.00 	 82.00 	 0.4024 	 1200.02 
j3013_1 	 5 	 9 	 52.00 	 90.00 	 0.4222 	 1200.01 
j3013_1 	 7 	 9 	 54.00 	 96.00 	 0.4375 	 1200.01 
j3013_2 	 3 	 9 	 45.00 	 91.00 	 0.5055 	 1200.01 
j3013_2 	 5 	 9 	 50.00 	 101.00 	 0.5050 	 1200.01 
j3013_2 	 7 	 9 	 56.00 	 99.00 	 0.4343 	 1200.01 
j3013_3 	 3 	 9 	 58.00 	 102.00 	 0.4314 	 1200.01 
j3013_3 	 5 	 9 	 65.00 	 111.00 	 0.4144 	 1200.01 
j3013_3 	 7 	 9 	 69.00 	 119.00 	 0.4202 	 1200.01 
j3013_4 	 3 	 9 	 63.00 	 94.00 	 0.3298 	 1200.01 
j3013_4 	 5 	 9 	 69.00 	 111.00 	 0.3784 	 1200.01 
j3013_4 	 7 	 9 	 74.00 	 108.00 	 0.3148 	 1200.01 
j3013_5 	 3 	 9 	 57.00 	 95.00 	 0.4000 	 1200.01 
j3013_5 	 5 	 9 	 63.00 	 99.00 	 0.3636 	 1200.01 
j3013_5 	 7 	 9 	 66.00 	 111.00 	 0.4054 	 1200.02 
j3013_6 	 3 	 9 	 57.00 	 85.00 	 0.3294 	 1200.01 
j3013_6 	 5 	 9 	 64.00 	 99.00 	 0.3535 	 1200.01 
j3013_6 	 7 	 9 	 67.00 	 107.00 	 0.3738 	 1200.01 
j3013_7 	 3 	 9 	 63.00 	 103.00 	 0.3883 	 1200.01 
j3013_7 	 5 	 9 	 69.00 	 112.00 	 0.3839 	 1200.01 
j3013_7 	 7 	 9 	 74.00 	 121.00 	 0.3884 	 1200.02 
j3013_8 	 3 	 9 	 64.00 	 137.00 	 0.5328 	 1200.01 
j3013_8 	 5 	 9 	 71.00 	 147.00 	 0.5170 	 1200.01 
j3013_8 	 7 	 9 	 85.00 	 156.00 	 0.4551 	 1200.01 
j3013_9 	 3 	 9 	 65.00 	 96.00 	 0.3229 	 1200.01 
j3013_9 	 5 	 9 	 72.00 	 107.00 	 0.3271 	 1200.02 
j3013_9 	 7 	 9 	 75.00 	 116.00 	 0.3534 	 1200.02 
j3013_10 	 3 	 9 	 66.00 	 89.00 	 0.2584 	 1200.01 
j3013_10 	 5 	 9 	 74.00 	 89.00 	 0.1685 	 1200.01 
j3013_10 	 7 	 9 	 78.00 	 104.00 	 0.2500 	 1200.01 
j3014_1 	 3 	 9 	 61.00 	 63.00 	 0.0317 	 1200.01 
j3014_1 	 5 	 9 	 65.00 	 71.00 	 0.0845 	 1200.01 
j3014_1 	 7 	 9 	 69.00 	 74.00 	 0.0676 	 1200.01 
j3014_2 	 3 	 9 	 61.00 	 71.00 	 0.1408 	 1200.01 
j3014_2 	 5 	 9 	 66.00 	 81.00 	 0.1852 	 1200.02 
j3014_2 	 7 	 9 	 69.00 	 86.00 	 0.1977 	 1200.03 
j3014_3 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 240.66 
j3014_3 	 5 	 9 	 81.00 	 82.00 	 0.0122 	 1200.01 
j3014_3 	 7 	 9 	 88.00 	 89.00 	 0.0112 	 1200.01 
j3014_4 	 3 	 9 	 58.00 	 66.00 	 0.1212 	 1200.01 
j3014_4 	 5 	 9 	 64.00 	 73.00 	 0.1233 	 1200.01 
j3014_4 	 7 	 9 	 67.00 	 74.00 	 0.0946 	 1200.01 
j3014_5 	 3 	 9 	 65.00 	 67.00 	 0.0299 	 1200.02 
j3014_5 	 5 	 9 	 73.00 	 74.00 	 0.0135 	 1200.01 
j3014_5 	 7 	 9 	 77.00 	 78.00 	 0.0128 	 1200.01 
j3014_6 	 3 	 2 	 45.00 	 45.00 	 0.0000 	 979.55 
j3014_6 	 5 	 2 	 50.00 	 50.00 	 0.0000 	 192.01 
j3014_6 	 7 	 9 	 53.00 	 54.00 	 0.0185 	 1200.02 
j3014_7 	 3 	 9 	 60.00 	 65.00 	 0.0769 	 1200.01 
j3014_7 	 5 	 9 	 66.00 	 71.00 	 0.0704 	 1200.01 
j3014_7 	 7 	 9 	 71.00 	 75.00 	 0.0533 	 1200.01 
j3014_8 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.57 
j3014_8 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 0.87 
j3014_8 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.17 
j3014_9 	 3 	 9 	 58.00 	 62.00 	 0.0645 	 1200.01 
j3014_9 	 5 	 9 	 64.00 	 69.00 	 0.0725 	 1200.02 
j3014_9 	 7 	 9 	 67.00 	 72.00 	 0.0694 	 1200.01 
j3014_10 	 3 	 9 	 74.00 	 75.00 	 0.0133 	 1200.01 
j3014_10 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 287.21 
j3014_10 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 739.00 
j3015_1 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.60 
j3015_1 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 0.99 
j3015_1 	 7 	 2 	 69.00 	 69.00 	 0.0000 	 1.10 
j3015_2 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.50 
j3015_2 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 0.93 
j3015_2 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 1.21 
j3015_3 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 0.64 
j3015_3 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 0.87 
j3015_3 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 5.55 
j3015_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.52 
j3015_4 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 0.71 
j3015_4 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 1.04 
j3015_5 	 3 	 9 	 71.00 	 75.00 	 0.0533 	 1200.01 
j3015_5 	 5 	 9 	 79.00 	 81.00 	 0.0247 	 1200.01 
j3015_5 	 7 	 9 	 84.00 	 89.00 	 0.0562 	 1200.01 
j3015_6 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 0.67 
j3015_6 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 0.95 
j3015_6 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 0.98 
j3015_7 	 3 	 2 	 60.00 	 60.00 	 0.0000 	 1.66 
j3015_7 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 1.93 
j3015_7 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 0.95 
j3015_8 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 7.55 
j3015_8 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 5.21 
j3015_8 	 7 	 2 	 76.00 	 76.00 	 0.0000 	 7.99 
j3015_9 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.58 
j3015_9 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 3.69 
j3015_9 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 4.50 
j3015_10 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 0.49 
j3015_10 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 0.78 
j3015_10 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 1.71 
j3016_1 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.41 
j3016_1 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 0.80 
j3016_1 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 0.96 
j3016_2 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.75 
j3016_2 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 1.15 
j3016_2 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 0.97 
j3016_3 	 3 	 2 	 49.00 	 49.00 	 0.0000 	 0.37 
j3016_3 	 5 	 2 	 53.00 	 53.00 	 0.0000 	 0.52 
j3016_3 	 7 	 2 	 56.00 	 56.00 	 0.0000 	 0.85 
j3016_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.47 
j3016_4 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 0.73 
j3016_4 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 0.86 
j3016_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.47 
j3016_5 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 0.57 
j3016_5 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 0.99 
j3016_6 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.53 
j3016_6 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 0.73 
j3016_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 0.95 
j3016_7 	 3 	 2 	 47.00 	 47.00 	 0.0000 	 0.47 
j3016_7 	 5 	 2 	 51.00 	 51.00 	 0.0000 	 0.66 
j3016_7 	 7 	 2 	 53.00 	 53.00 	 0.0000 	 0.86 
j3016_8 	 3 	 2 	 58.00 	 58.00 	 0.0000 	 0.88 
j3016_8 	 5 	 2 	 64.00 	 64.00 	 0.0000 	 0.62 
j3016_8 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 0.87 
j3016_9 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 0.45 
j3016_9 	 5 	 2 	 65.00 	 65.00 	 0.0000 	 0.74 
j3016_9 	 7 	 2 	 68.00 	 68.00 	 0.0000 	 0.71 
j3016_10 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 0.54 
j3016_10 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 0.73 
j3016_10 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 0.86 
j3017_1 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 4.67 
j3017_1 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 17.42 
j3017_1 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 4.54 
j3017_2 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 0.25 
j3017_2 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 0.49 
j3017_2 	 7 	 2 	 99.00 	 99.00 	 0.0000 	 0.69 
j3017_3 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.28 
j3017_3 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.36 
j3017_3 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 0.61 
j3017_4 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 1.33 
j3017_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 3.30 
j3017_4 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 3.42 
j3017_5 	 3 	 2 	 60.00 	 60.00 	 0.0000 	 1.71 
j3017_5 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 7.33 
j3017_5 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 9.97 
j3017_6 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 0.41 
j3017_6 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 0.70 
j3017_6 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 0.65 
j3017_7 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.83 
j3017_7 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 1.70 
j3017_7 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 4.42 
j3017_8 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 1.18 
j3017_8 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 2.76 
j3017_8 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 2.85 
j3017_9 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 1.30 
j3017_9 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 3.45 
j3017_9 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 2.79 
j3017_10 	 3 	 2 	 81.00 	 81.00 	 0.0000 	 0.23 
j3017_10 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 0.62 
j3017_10 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 0.85 
j3018_1 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.36 
j3018_1 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 0.60 
j3018_1 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 0.92 
j3018_2 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.33 
j3018_2 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 0.55 
j3018_2 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 0.75 
j3018_3 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.44 
j3018_3 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 0.79 
j3018_3 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.50 
j3018_4 	 3 	 2 	 85.00 	 85.00 	 0.0000 	 0.25 
j3018_4 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 0.70 
j3018_4 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 0.61 
j3018_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.38 
j3018_5 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 0.68 
j3018_5 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 1.04 
j3018_6 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 0.72 
j3018_6 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 2.23 
j3018_6 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 2.60 
j3018_7 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.53 
j3018_7 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 0.49 
j3018_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 1.30 
j3018_8 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.27 
j3018_8 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 0.50 
j3018_8 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 0.75 
j3018_9 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.40 
j3018_9 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 0.63 
j3018_9 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 1.36 
j3018_10 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.93 
j3018_10 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 2.16 
j3018_10 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 6.55 
j3019_1 	 3 	 2 	 52.00 	 52.00 	 0.0000 	 0.42 
j3019_1 	 5 	 2 	 57.00 	 57.00 	 0.0000 	 0.70 
j3019_1 	 7 	 2 	 61.00 	 61.00 	 0.0000 	 1.09 
j3019_2 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.24 
j3019_2 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 0.45 
j3019_2 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 0.67 
j3019_3 	 3 	 2 	 98.00 	 98.00 	 0.0000 	 0.22 
j3019_3 	 5 	 2 	 107.00 	 107.00 	 0.0000 	 0.47 
j3019_3 	 7 	 2 	 115.00 	 115.00 	 0.0000 	 0.68 
j3019_4 	 3 	 2 	 54.00 	 54.00 	 0.0000 	 0.31 
j3019_4 	 5 	 2 	 59.00 	 59.00 	 0.0000 	 0.50 
j3019_4 	 7 	 2 	 60.00 	 60.00 	 0.0000 	 0.65 
j3019_5 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.40 
j3019_5 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 0.51 
j3019_5 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 0.91 
j3019_6 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.36 
j3019_6 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 0.58 
j3019_6 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 0.81 
j3019_7 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.39 
j3019_7 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.55 
j3019_7 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 0.74 
j3019_8 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 0.30 
j3019_8 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.48 
j3019_8 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 0.61 
j3019_9 	 3 	 2 	 51.00 	 51.00 	 0.0000 	 0.27 
j3019_9 	 5 	 2 	 57.00 	 57.00 	 0.0000 	 0.55 
j3019_9 	 7 	 2 	 59.00 	 59.00 	 0.0000 	 0.76 
j3019_10 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.33 
j3019_10 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 0.54 
j3019_10 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 0.78 
j3020_1 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.26 
j3020_1 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 0.35 
j3020_1 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 0.73 
j3020_2 	 3 	 2 	 85.00 	 85.00 	 0.0000 	 0.20 
j3020_2 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 0.39 
j3020_2 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 0.66 
j3020_3 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.21 
j3020_3 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 0.35 
j3020_3 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 0.60 
j3020_4 	 3 	 2 	 58.00 	 58.00 	 0.0000 	 0.20 
j3020_4 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 0.41 
j3020_4 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 0.60 
j3020_5 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.26 
j3020_5 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.42 
j3020_5 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 0.76 
j3020_6 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.18 
j3020_6 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 0.39 
j3020_6 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 0.51 
j3020_7 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.21 
j3020_7 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 0.37 
j3020_7 	 7 	 2 	 64.00 	 64.00 	 0.0000 	 0.54 
j3020_8 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 0.20 
j3020_8 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 0.34 
j3020_8 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 0.53 
j3020_9 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.20 
j3020_9 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 0.36 
j3020_9 	 7 	 2 	 64.00 	 64.00 	 0.0000 	 0.62 
j3020_10 	 3 	 2 	 51.00 	 51.00 	 0.0000 	 0.22 
j3020_10 	 5 	 2 	 55.00 	 55.00 	 0.0000 	 0.35 
j3020_10 	 7 	 2 	 57.00 	 57.00 	 0.0000 	 0.55 
j3021_1 	 3 	 2 	 99.00 	 99.00 	 0.0000 	 235.62 
j3021_1 	 5 	 2 	 108.00 	 108.00 	 0.0000 	 214.26 
j3021_1 	 7 	 2 	 116.00 	 116.00 	 0.0000 	 961.95 
j3021_2 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 364.22 
j3021_2 	 5 	 9 	 78.00 	 80.00 	 0.0250 	 1200.02 
j3021_2 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 775.64 
j3021_3 	 3 	 9 	 82.00 	 91.00 	 0.0989 	 1200.01 
j3021_3 	 5 	 9 	 86.00 	 100.00 	 0.1400 	 1200.01 
j3021_3 	 7 	 9 	 93.00 	 106.00 	 0.1226 	 1200.01 
j3021_4 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 1057.28 
j3021_4 	 5 	 9 	 83.00 	 92.00 	 0.0978 	 1200.01 
j3021_4 	 7 	 9 	 84.00 	 102.00 	 0.1765 	 1200.01 
j3021_5 	 3 	 9 	 63.00 	 68.00 	 0.0735 	 1200.02 
j3021_5 	 5 	 9 	 69.00 	 75.00 	 0.0800 	 1200.07 
j3021_5 	 7 	 9 	 71.00 	 82.00 	 0.1341 	 1200.01 
j3021_6 	 3 	 9 	 88.00 	 91.00 	 0.0330 	 1200.01 
j3021_6 	 5 	 9 	 88.00 	 99.00 	 0.1111 	 1200.01 
j3021_6 	 7 	 9 	 95.00 	 107.00 	 0.1121 	 1200.01 
j3021_7 	 3 	 9 	 74.00 	 80.00 	 0.0750 	 1200.01 
j3021_7 	 5 	 9 	 85.00 	 87.00 	 0.0230 	 1200.03 
j3021_7 	 7 	 9 	 84.00 	 93.00 	 0.0968 	 1200.01 
j3021_8 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 854.65 
j3021_8 	 5 	 9 	 81.00 	 84.00 	 0.0357 	 1200.01 
j3021_8 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 969.49 
j3021_9 	 3 	 9 	 70.00 	 84.00 	 0.1667 	 1200.01 
j3021_9 	 5 	 9 	 75.00 	 92.00 	 0.1848 	 1200.01 
j3021_9 	 7 	 9 	 79.00 	 100.00 	 0.2100 	 1200.01 
j3021_10 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 82.67 
j3021_10 	 5 	 2 	 92.00 	 92.00 	 0.0000 	 110.82 
j3021_10 	 7 	 2 	 99.00 	 99.00 	 0.0000 	 134.63 
j3022_1 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 1.10 
j3022_1 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 1.16 
j3022_1 	 7 	 2 	 64.00 	 64.00 	 0.0000 	 1.69 
j3022_2 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 0.78 
j3022_2 	 5 	 2 	 64.00 	 64.00 	 0.0000 	 1.87 
j3022_2 	 7 	 2 	 68.00 	 68.00 	 0.0000 	 4.21 
j3022_3 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 0.31 
j3022_3 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 0.46 
j3022_3 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 0.74 
j3022_4 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.81 
j3022_4 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 1.62 
j3022_4 	 7 	 2 	 63.00 	 63.00 	 0.0000 	 1.73 
j3022_5 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 5.56 
j3022_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 12.16 
j3022_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 46.68 
j3022_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 21.12 
j3022_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 27.75 
j3022_6 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 26.30 
j3022_7 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 17.02 
j3022_7 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 18.03 
j3022_7 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 35.24 
j3022_8 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 242.54 
j3022_8 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 721.78 
j3022_8 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 208.63 
j3022_9 	 3 	 2 	 91.00 	 91.00 	 0.0000 	 0.65 
j3022_9 	 5 	 2 	 101.00 	 101.00 	 0.0000 	 2.17 
j3022_9 	 7 	 2 	 109.00 	 109.00 	 0.0000 	 4.01 
j3022_10 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 10.34 
j3022_10 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 10.16 
j3022_10 	 7 	 2 	 83.00 	 83.00 	 0.0000 	 7.77 
j3023_1 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 0.30 
j3023_1 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 0.50 
j3023_1 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 0.60 
j3023_2 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.28 
j3023_2 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 0.44 
j3023_2 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 0.73 
j3023_3 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 0.42 
j3023_3 	 5 	 2 	 65.00 	 65.00 	 0.0000 	 2.39 
j3023_3 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 1.98 
j3023_4 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 0.62 
j3023_4 	 5 	 2 	 89.00 	 89.00 	 0.0000 	 0.90 
j3023_4 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 2.71 
j3023_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 1.40 
j3023_5 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 1.69 
j3023_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 2.29 
j3023_6 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.29 
j3023_6 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 0.50 
j3023_6 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 0.82 
j3023_7 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 0.56 
j3023_7 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 1.15 
j3023_7 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 1.50 
j3023_8 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.37 
j3023_8 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 2.95 
j3023_8 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 1.92 
j3023_9 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 1.04 
j3023_9 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 2.97 
j3023_9 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 3.05 
j3023_10 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.26 
j3023_10 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 0.50 
j3023_10 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 0.68 
j3024_1 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.23 
j3024_1 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 0.44 
j3024_1 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 0.68 
j3024_2 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.30 
