instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3012_8 	 3 	 2 	 49.00 	 49.00 	 0.0000 	 1.77 
j3012_8 	 5 	 2 	 53.00 	 53.00 	 0.0000 	 1.94 
j3012_8 	 7 	 2 	 54.00 	 54.00 	 0.0000 	 3.73 
j3012_9 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 1.85 
j3012_9 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 3.68 
j3012_9 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 3.07 
j3012_10 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 1.05 
j3012_10 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 2.07 
j3012_10 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 2.21 
j3013_1 	 3 	 9 	 49.00 	 83.00 	 0.4096 	 1200.27 
j3013_1 	 5 	 9 	 53.00 	 102.00 	 0.4804 	 1200.03 
j3013_1 	 7 	 9 	 55.00 	 102.00 	 0.4608 	 1200.02 
j3013_2 	 3 	 9 	 48.00 	 91.00 	 0.4725 	 1200.03 
j3013_2 	 5 	 9 	 53.00 	 inf 	 inf 	 1200.02 
j3013_2 	 7 	 9 	 57.00 	 inf 	 inf 	 1200.14 
j3013_3 	 3 	 9 	 60.00 	 118.00 	 0.4915 	 1200.02 
j3013_3 	 5 	 9 	 65.00 	 134.00 	 0.5149 	 1200.04 
j3013_3 	 7 	 9 	 69.00 	 inf 	 inf 	 1200.03 
j3013_4 	 3 	 9 	 63.00 	 89.00 	 0.2921 	 1200.02 
j3013_4 	 5 	 9 	 69.00 	 108.00 	 0.3611 	 1200.17 
j3013_4 	 7 	 9 	 74.00 	 114.00 	 0.3509 	 1200.01 
j3013_5 	 3 	 9 	 57.00 	 93.00 	 0.3871 	 1200.18 
j3013_5 	 5 	 9 	 63.00 	 95.00 	 0.3368 	 1200.01 
j3013_5 	 7 	 9 	 66.00 	 112.00 	 0.4107 	 1200.02 
j3013_6 	 3 	 9 	 57.00 	 85.00 	 0.3294 	 1200.02 
j3013_6 	 5 	 9 	 64.00 	 93.00 	 0.3118 	 1200.02 
j3013_6 	 7 	 9 	 67.00 	 108.00 	 0.3796 	 1200.01 
j3013_7 	 3 	 9 	 63.00 	 99.00 	 0.3636 	 1200.02 
j3013_7 	 5 	 9 	 69.00 	 110.00 	 0.3727 	 1200.17 
j3013_7 	 7 	 9 	 74.00 	 inf 	 inf 	 1200.01 
j3013_8 	 3 	 9 	 72.00 	 137.00 	 0.4745 	 1200.04 
j3013_8 	 5 	 9 	 84.00 	 inf 	 inf 	 1200.01 
j3013_8 	 7 	 9 	 88.00 	 inf 	 inf 	 1200.03 
j3013_9 	 3 	 9 	 65.00 	 93.00 	 0.3011 	 1200.04 
j3013_9 	 5 	 9 	 72.00 	 108.00 	 0.3333 	 1200.30 
j3013_9 	 7 	 9 	 75.00 	 inf 	 inf 	 1200.02 
j3013_10 	 3 	 9 	 66.00 	 86.00 	 0.2326 	 1200.08 
j3013_10 	 5 	 9 	 74.00 	 93.00 	 0.2043 	 1200.01 
j3013_10 	 7 	 9 	 78.00 	 98.00 	 0.2041 	 1200.04 
j3014_1 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 405.26 
j3014_1 	 5 	 9 	 69.00 	 70.00 	 0.0143 	 1200.03 
j3014_1 	 7 	 9 	 71.00 	 74.00 	 0.0405 	 1200.07 
j3014_2 	 3 	 9 	 61.00 	 71.00 	 0.1408 	 1200.03 
j3014_2 	 5 	 9 	 68.00 	 77.00 	 0.1169 	 1200.23 
j3014_2 	 7 	 9 	 71.00 	 83.00 	 0.1446 	 1200.30 
j3014_3 	 3 	 9 	 73.00 	 74.00 	 0.0135 	 1200.03 
j3014_3 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 540.61 
j3014_3 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 237.34 
j3014_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 472.85 
j3014_4 	 5 	 9 	 67.00 	 69.00 	 0.0290 	 1200.05 
j3014_4 	 7 	 9 	 68.00 	 74.00 	 0.0811 	 1200.16 
j3014_5 	 3 	 9 	 66.00 	 67.00 	 0.0149 	 1200.05 
j3014_5 	 5 	 9 	 73.00 	 74.00 	 0.0135 	 1200.10 
j3014_5 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 1174.50 
j3014_6 	 3 	 9 	 44.00 	 46.00 	 0.0435 	 1200.03 
j3014_6 	 5 	 2 	 50.00 	 50.00 	 0.0000 	 608.61 
j3014_6 	 7 	 2 	 54.00 	 54.00 	 0.0000 	 942.04 
j3014_7 	 3 	 9 	 60.00 	 65.00 	 0.0769 	 1200.04 
j3014_7 	 5 	 9 	 66.00 	 72.00 	 0.0833 	 1200.04 
j3014_7 	 7 	 9 	 71.00 	 76.00 	 0.0658 	 1200.05 
j3014_8 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 27.13 
j3014_8 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 19.73 
j3014_8 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 71.12 
j3014_9 	 3 	 9 	 58.00 	 62.00 	 0.0645 	 1200.04 
j3014_9 	 5 	 9 	 64.00 	 67.00 	 0.0448 	 1200.05 
j3014_9 	 7 	 9 	 67.00 	 71.00 	 0.0563 	 1200.05 
j3014_10 	 3 	 9 	 74.00 	 75.00 	 0.0133 	 1200.04 
j3014_10 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 105.32 
j3014_10 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 154.83 
j3015_1 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 14.77 
j3015_1 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 17.34 
j3015_1 	 7 	 2 	 69.00 	 69.00 	 0.0000 	 54.16 
j3015_2 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 4.14 
j3015_2 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 8.50 
j3015_2 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 7.31 
j3015_3 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 6.02 
j3015_3 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 17.24 
j3015_3 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 23.84 
j3015_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 2.33 
j3015_4 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 5.63 
j3015_4 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 8.40 
j3015_5 	 3 	 9 	 71.00 	 74.00 	 0.0405 	 1200.04 
j3015_5 	 5 	 9 	 79.00 	 81.00 	 0.0247 	 1200.03 
j3015_5 	 7 	 9 	 84.00 	 87.00 	 0.0345 	 1200.04 
j3015_6 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 15.21 
j3015_6 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 21.85 
j3015_6 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 26.40 
j3015_7 	 3 	 2 	 60.00 	 60.00 	 0.0000 	 5.34 
j3015_7 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 18.28 
j3015_7 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 29.81 
j3015_8 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 32.97 
j3015_8 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 66.01 
j3015_8 	 7 	 2 	 76.00 	 76.00 	 0.0000 	 46.25 
j3015_9 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 40.78 
j3015_9 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 42.46 
j3015_9 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 31.92 
j3015_10 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 3.80 
j3015_10 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 3.14 
j3015_10 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 8.19 
j3016_1 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 2.36 
j3016_1 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 5.71 
j3016_1 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 8.23 
j3016_2 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 2.21 
j3016_2 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 3.57 
j3016_2 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 3.45 
j3016_3 	 3 	 2 	 49.00 	 49.00 	 0.0000 	 2.04 
j3016_3 	 5 	 2 	 53.00 	 53.00 	 0.0000 	 1.62 
j3016_3 	 7 	 2 	 56.00 	 56.00 	 0.0000 	 2.30 
j3016_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 1.52 
j3016_4 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 1.60 
j3016_4 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 2.12 
j3016_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 1.88 
j3016_5 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 1.64 
j3016_5 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 2.42 
j3016_6 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 2.19 
j3016_6 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 2.86 
j3016_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 3.91 
j3016_7 	 3 	 2 	 47.00 	 47.00 	 0.0000 	 1.78 
j3016_7 	 5 	 2 	 51.00 	 51.00 	 0.0000 	 2.14 
j3016_7 	 7 	 2 	 53.00 	 53.00 	 0.0000 	 4.24 
j3016_8 	 3 	 2 	 58.00 	 58.00 	 0.0000 	 1.88 
j3016_8 	 5 	 2 	 64.00 	 64.00 	 0.0000 	 3.13 
j3016_8 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 2.83 
j3016_9 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 2.12 
j3016_9 	 5 	 2 	 65.00 	 65.00 	 0.0000 	 2.83 
j3016_9 	 7 	 2 	 68.00 	 68.00 	 0.0000 	 2.73 
j3016_10 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 2.54 
j3016_10 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 3.00 
j3016_10 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 14.39 
j3017_1 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 23.01 
j3017_1 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 51.82 
j3017_1 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 16.65 
j3017_2 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 1.07 
j3017_2 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 1.88 
j3017_2 	 7 	 2 	 99.00 	 99.00 	 0.0000 	 2.53 
j3017_3 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 1.91 
j3017_3 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 2.55 
j3017_3 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 2.39 
j3017_4 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 9.42 
j3017_4 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 18.85 
j3017_4 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 51.17 
j3017_5 	 3 	 2 	 60.00 	 60.00 	 0.0000 	 14.62 
j3017_5 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 16.03 
j3017_5 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 31.46 
j3017_6 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 1.52 
j3017_6 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 1.78 
j3017_6 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 5.02 
j3017_7 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 2.35 
j3017_7 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 10.15 
j3017_7 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 12.75 
j3017_8 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 5.51 
j3017_8 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 16.60 
j3017_8 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 7.56 
j3017_9 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 4.95 
j3017_9 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 11.54 
j3017_9 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 17.07 
j3017_10 	 3 	 2 	 81.00 	 81.00 	 0.0000 	 1.76 
j3017_10 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 2.24 
j3017_10 	 7 	 2 	 98.00 	 98.00 	 0.0000 	 5.58 
j3018_1 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 2.15 
j3018_1 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 3.80 
j3018_1 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 1.99 
j3018_2 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 1.77 
j3018_2 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 2.49 
j3018_2 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 2.27 
j3018_3 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 1.23 
j3018_3 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 1.80 
j3018_3 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 2.31 
j3018_4 	 3 	 2 	 85.00 	 85.00 	 0.0000 	 1.09 
j3018_4 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 1.64 
j3018_4 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 1.98 
j3018_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 1.40 
j3018_5 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 1.92 
j3018_5 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 2.38 
j3018_6 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 4.21 
j3018_6 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 9.49 
j3018_6 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 8.26 
j3018_7 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 1.09 
j3018_7 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 1.76 
j3018_7 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 2.42 
j3018_8 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 1.46 
j3018_8 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 1.96 
j3018_8 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 2.22 
j3018_9 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 1.41 
j3018_9 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 1.94 
j3018_9 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 2.75 
j3018_10 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 4.18 
j3018_10 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 4.67 
j3018_10 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 6.68 
j3019_1 	 3 	 2 	 52.00 	 52.00 	 0.0000 	 2.56 
j3019_1 	 5 	 2 	 57.00 	 57.00 	 0.0000 	 4.06 
j3019_1 	 7 	 2 	 61.00 	 61.00 	 0.0000 	 3.47 
j3019_2 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.90 
j3019_2 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 1.03 
j3019_2 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 1.79 
j3019_3 	 3 	 2 	 98.00 	 98.00 	 0.0000 	 1.11 
j3019_3 	 5 	 2 	 107.00 	 107.00 	 0.0000 	 2.14 
j3019_3 	 7 	 2 	 115.00 	 115.00 	 0.0000 	 2.15 
j3019_4 	 3 	 2 	 54.00 	 54.00 	 0.0000 	 1.85 
j3019_4 	 5 	 2 	 59.00 	 59.00 	 0.0000 	 2.69 
j3019_4 	 7 	 2 	 60.00 	 60.00 	 0.0000 	 2.96 
j3019_5 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.95 
j3019_5 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 2.13 
j3019_5 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 2.02 
j3019_6 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.99 
j3019_6 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 1.45 
j3019_6 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 2.01 
j3019_7 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 1.39 
j3019_7 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.06 
j3019_7 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 4.08 
j3019_8 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 1.45 
j3019_8 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 1.82 
j3019_8 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 2.16 
j3019_9 	 3 	 2 	 51.00 	 51.00 	 0.0000 	 2.27 
j3019_9 	 5 	 2 	 57.00 	 57.00 	 0.0000 	 2.13 
j3019_9 	 7 	 2 	 59.00 	 59.00 	 0.0000 	 4.11 
j3019_10 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 1.72 
j3019_10 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 2.76 
j3019_10 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 2.64 
j3020_1 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.93 
j3020_1 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 1.30 
j3020_1 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 1.34 
j3020_2 	 3 	 2 	 85.00 	 85.00 	 0.0000 	 0.92 
j3020_2 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 1.69 
j3020_2 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 2.52 
j3020_3 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 1.28 
j3020_3 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 0.88 
j3020_3 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 1.06 
j3020_4 	 3 	 2 	 58.00 	 58.00 	 0.0000 	 1.61 
j3020_4 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 1.30 
j3020_4 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 2.48 
j3020_5 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 1.39 
j3020_5 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 1.59 
j3020_5 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 2.30 
j3020_6 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.95 
j3020_6 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 1.89 
j3020_6 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 1.91 
j3020_7 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 1.39 
j3020_7 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 1.96 
j3020_7 	 7 	 2 	 64.00 	 64.00 	 0.0000 	 2.42 
j3020_8 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 1.04 
j3020_8 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 1.22 
j3020_8 	 7 	 2 	 75.00 	 75.00 	 0.0000 	 1.54 
j3020_9 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.90 
j3020_9 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 1.04 
j3020_9 	 7 	 2 	 64.00 	 64.00 	 0.0000 	 1.41 
j3020_10 	 3 	 2 	 51.00 	 51.00 	 0.0000 	 0.85 
j3020_10 	 5 	 2 	 55.00 	 55.00 	 0.0000 	 1.17 
j3020_10 	 7 	 2 	 57.00 	 57.00 	 0.0000 	 1.47 
j3021_1 	 3 	 2 	 99.00 	 99.00 	 0.0000 	 123.75 
j3021_1 	 5 	 2 	 108.00 	 108.00 	 0.0000 	 317.11 
j3021_1 	 7 	 2 	 116.00 	 116.00 	 0.0000 	 659.19 
j3021_2 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 132.78 
j3021_2 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 331.93 
j3021_2 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 500.40 
j3021_3 	 3 	 9 	 84.00 	 91.00 	 0.0769 	 1200.05 
j3021_3 	 5 	 9 	 88.00 	 100.00 	 0.1200 	 1200.04 
j3021_3 	 7 	 9 	 91.00 	 104.00 	 0.1250 	 1200.06 
j3021_4 	 3 	 9 	 82.00 	 83.00 	 0.0120 	 1200.06 
j3021_4 	 5 	 9 	 82.00 	 91.00 	 0.0989 	 1200.05 
j3021_4 	 7 	 9 	 92.00 	 99.00 	 0.0707 	 1200.04 
j3021_5 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 941.34 
j3021_5 	 5 	 9 	 69.00 	 76.00 	 0.0921 	 1200.04 
j3021_5 	 7 	 9 	 68.00 	 84.00 	 0.1905 	 1200.54 
j3021_6 	 3 	 2 	 91.00 	 91.00 	 0.0000 	 912.44 
j3021_6 	 5 	 9 	 87.00 	 99.00 	 0.1212 	 1200.07 
j3021_6 	 7 	 9 	 97.00 	 107.00 	 0.0935 	 1200.03 
j3021_7 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 558.21 
j3021_7 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 577.07 
j3021_7 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 511.79 
j3021_8 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 1078.07 
j3021_8 	 5 	 9 	 79.00 	 94.00 	 0.1596 	 1200.05 
j3021_8 	 7 	 9 	 88.00 	 90.00 	 0.0222 	 1200.05 
j3021_9 	 3 	 9 	 69.00 	 89.00 	 0.2247 	 1200.03 
j3021_9 	 5 	 9 	 76.00 	 93.00 	 0.1828 	 1200.04 
j3021_9 	 7 	 9 	 78.00 	 99.00 	 0.2121 	 1200.02 
j3021_10 	 3 	 2 	 83.00 	 83.00 	 0.0000 	 81.29 
j3021_10 	 5 	 2 	 92.00 	 92.00 	 0.0000 	 238.35 
j3021_10 	 7 	 2 	 99.00 	 99.00 	 0.0000 	 198.75 
j3022_1 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 8.96 
j3022_1 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 8.46 
j3022_1 	 7 	 2 	 64.00 	 64.00 	 0.0000 	 10.06 
j3022_2 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 4.73 
j3022_2 	 5 	 2 	 64.00 	 64.00 	 0.0000 	 12.33 
j3022_2 	 7 	 2 	 68.00 	 68.00 	 0.0000 	 14.23 
j3022_3 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 6.86 
j3022_3 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 7.61 
j3022_3 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 11.38 
j3022_4 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 7.30 
j3022_4 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 6.33 
j3022_4 	 7 	 2 	 63.00 	 63.00 	 0.0000 	 13.54 
j3022_5 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 44.57 
j3022_5 	 5 	 2 	 72.00 	 72.00 	 0.0000 	 36.82 
j3022_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 45.21 
j3022_6 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 83.66 
j3022_6 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 83.57 
j3022_6 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 92.02 
j3022_7 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 25.85 
j3022_7 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 36.76 
j3022_7 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 56.77 
j3022_8 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 561.77 
j3022_8 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 347.85 
j3022_8 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 470.78 
j3022_9 	 3 	 2 	 91.00 	 91.00 	 0.0000 	 2.80 
j3022_9 	 5 	 2 	 101.00 	 101.00 	 0.0000 	 14.76 
j3022_9 	 7 	 2 	 109.00 	 109.00 	 0.0000 	 22.58 
j3022_10 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 30.70 
j3022_10 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 55.32 
j3022_10 	 7 	 2 	 83.00 	 83.00 	 0.0000 	 53.44 
j3023_1 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 1.71 
j3023_1 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 2.76 
j3023_1 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 4.08 
j3023_2 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 1.59 
j3023_2 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 2.69 
j3023_2 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 3.36 
j3023_3 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 4.20 
j3023_3 	 5 	 2 	 65.00 	 65.00 	 0.0000 	 4.68 
j3023_3 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 4.80 
j3023_4 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 8.34 
j3023_4 	 5 	 2 	 89.00 	 89.00 	 0.0000 	 6.05 
j3023_4 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 8.98 
j3023_5 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 6.42 
j3023_5 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 12.85 
j3023_5 	 7 	 2 	 77.00 	 77.00 	 0.0000 	 19.13 
j3023_6 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 2.71 
j3023_6 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 3.61 
j3023_6 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 3.79 
j3023_7 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 9.34 
j3023_7 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 27.20 
j3023_7 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 35.70 
j3023_8 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 4.79 
j3023_8 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 11.39 
j3023_8 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 10.03 
j3023_9 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 11.86 
j3023_9 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 15.92 
j3023_9 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 23.43 
j3023_10 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 1.35 
j3023_10 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 1.75 
j3023_10 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 3.70 
j3024_1 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 0.97 
j3024_1 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 1.26 
j3024_1 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 1.60 
j3024_2 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 3.17 
j3024_2 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 1.37 
j3024_2 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 4.54 
j3024_3 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 1.91 
j3024_3 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 1.27 
